Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.3000,0.0648,-0.1130,1.8004,2.2889,-4.8530
-1.4874,-0.5167,-0.2904,0.7219,0.4190,-7.7105
-2.9751,-2.0920,0.4594,0.7350,-1.4916,-0.5219
-3.7558,-0.3400,-0.3320,4.0163,-2.6552,8.3522
-2.7976,-1.4032,-0.0397,-1.6532,-4.1372,15.4115
-2.1285,-0.7365,-0.5425,1.4162,-3.7840,17.4837
-1.1042,0.2334,-0.0101,1.8687,-2.7258,18.2522
-0.4983,-0.1439,-0.2321,2.4960,-1.5694,13.2579
-0.5742,0.4525,-0.1660,0.4537,-2.5546,14.3892
0.1319,-0.0163,0.0144,1.4796,-2.6863,12.0033
0.2835,-0.0709,-0.0141,1.0726,-2.3727,8.0266
-0.3656,-0.0520,-0.0043,0.8511,-2.3846,6.4464
-2.0566,0.4205,0.6360,-1.4329,-5.4408,20.8296
1.9851,-0.0600,1.6707,0.2825,-10.1993,39.2254
5.9224,1.4589,0.1085,6.8486,-10.4866,17.3831
5.7849,1.8407,-0.6726,-1.9273,-11.6466,-7.5465
1.8399,0.4173,0.5601,-0.1065,-3.5326,-17.3915
1.0427,-0.4122,0.3563,0.6428,0.3256,-2.1356
0.2582,-0.1255,0.0783,3.0622,3.6356,1.1588
0.4580,0.0442,-0.0853,0.5112,3.5075,5.0254
-0.0797,0.5204,0.1010,0.7626,4.2952,4.2282
-0.0962,0.4370,0.0131,0.0251,3.9409,4.1204
-0.3557,0.8042,-0.1066,2.4026,1.8196,0.3543
-0.7288,1.1514,-0.3030,2.0051,-1.3168,-4.2318
-0.7093,-1.0285,-1.0568,5.3331,-1.6807,-15.3397
-5.0260,-2.8469,-1.2260,-0.3448,-7.1946,-18.3204
-8.7314,-3.3758,0.0069,21.2270,-22.1128,31.6130
0.1226,-0.4032,-0.5332,-14.1402,-13.2280,39.2254
0.2910,1.3414,-0.0152,3.0335,0.6345,24.3179
1.2694,-0.2651,-0.6062,-1.2761,-0.9601,6.4476
0.1974,-0.0466,-0.1460,2.0087,-1.6735,8.8011
0.3256,-0.0898,-0.1527,-0.5291,-2.7007,6.6295
-0.0522,0.1687,0.1356,0.6967,-1.8483,7.7165
0.0173,0.0911,0.0610,0.1820,-1.7514,6.8642
-0.2276,0.2081,0.1628,0.4621,-1.8950,8.8107
-0.0711,0.1234,0.1204,0.9409,-2.0734,8.5760
-0.0632,0.1370,0.0565,0.5567,-2.0961,8.2684
-0.0653,0.0967,0.1218,0.4334,-2.0123,8.4156
-0.1082,0.1964,0.0805,0.6440,-2.0746,8.3318
-0.0554,0.0637,0.0653,0.5303,-2.1033,8.3306
-0.0693,0.1074,0.0560,1.1073,-1.9070,9.2644
0.0887,0.0722,-0.0274,0.7266,-1.7502,8.6155
0.0312,0.0895,-0.0421,-0.0096,-1.9345,7.7919
-0.0488,0.0703,0.0629,-0.0359,-2.0363,8.1439
-0.0434,0.0200,0.1372,0.2227,-1.8591,7.8578
-0.1085,0.0610,0.1188,0.5088,-1.8794,8.3653
-0.0877,0.1010,0.0706,0.8452,-1.7214,8.2947
-0.0869,0.0711,0.0389,0.3400,-1.9525,8.4743
-0.0757,0.1010,0.0317,0.3496,-1.9154,8.4420
-0.0834,0.0773,0.0674,-0.1065,-1.8483,8.3689
-0.0426,0.0576,0.0682,0.1413,-1.9597,8.8310
0.0016,0.0682,0.0671,0.8272,-2.0458,8.8538
0.0845,0.1474,-0.0408,0.7123,-2.2948,8.7604
0.0970,-0.0208,-0.0661,0.8523,-1.8435,8.0230
-0.0072,0.0168,-0.0935,0.0491,-1.7561,8.1463
-0.0195,0.0277,-0.0554,0.0563,-1.6795,8.4204
0.0077,0.0738,-0.1058,0.3639,-1.5311,8.3079
-0.0237,0.0226,-0.0613,0.0371,-1.6987,7.8781
-0.0568,0.0221,-0.0368,-0.4501,-1.9872,8.4276
-0.0320,-0.0117,0.0991,-0.0299,-1.9453,8.5880
-0.0064,0.0533,0.0813,0.4034,-1.7753,8.7616
-0.0085,0.1482,0.0501,0.3675,-1.8040,8.1906
-0.0445,0.1180,0.0322,0.3998,-1.7466,8.1211
-0.0655,0.0711,0.0421,0.1006,-1.8028,8.2337
-0.0871,0.0951,0.0616,0.3759,-1.8220,8.5246
-0.0416,0.0893,0.0240,0.4776,-1.6664,8.5258
-0.0309,0.0957,0.0037,0.4381,-1.6436,8.3019
-0.1140,0.1066,0.0522,-0.1437,-1.6257,7.9811
-0.1532,0.0325,0.0815,0.5770,-1.7107,8.7496
-0.0330,-0.0258,0.0320,-0.3723,-2.1380,8.4946
-0.0810,-0.0077,0.0943,0.4274,-1.8160,8.4120
-0.0506,0.0384,0.0445,0.2610,-1.8399,8.5090
-0.0690,0.0538,0.0290,0.5722,-1.8124,8.4025
-0.0490,0.0320,0.0147,0.1652,-1.9142,8.2241
-0.0922,0.0362,0.0021,-0.1496,-1.9644,8.1163
-0.1359,0.0592,0.0706,0.1472,-1.9800,8.1594
-0.1242,0.0805,0.0400,0.4214,-1.9836,8.5880
-0.0898,0.0626,0.0346,0.4298,-2.0327,8.4503
-0.0850,0.0413,-0.0242,0.2777,-2.0375,8.2576
-0.1551,0.0426,-0.0240,0.6309,-1.8651,7.5884
-0.4173,-0.0317,0.0000,-0.3412,-1.5646,6.5625
-1.4943,-0.4533,0.4309,-3.5710,-2.2721,10.5034
-1.4296,1.0704,0.9166,0.6321,-7.3765,34.0671
2.6561,-0.1135,1.5809,-3.3543,-9.7480,27.7213
3.4328,1.6518,1.4554,1.8232,-8.1235,23.5685
5.4958,0.4946,-0.3536,-2.9856,-8.5760,-0.0287
2.1533,1.0235,0.6992,1.6221,-2.1763,-12.9933
1.8876,-0.4527,0.0469,-0.2119,-2.2110,-3.7146
0.5486,-0.3416,0.4868,0.8308,2.1177,-3.8666
0.2603,-0.2976,0.3363,3.0526,4.4257,5.4468
0.0293,0.0272,-0.0325,0.5435,4.9608,4.0235
-0.1010,0.1100,-0.0634,-0.9313,4.4436,6.0525
-0.2190,0.1623,0.0541,-0.3244,3.5326,4.3323
-0.3984,-0.0661,0.0959,-0.0634,2.4193,0.2382
-0.9625,0.7461,-0.0663,5.3750,-2.4768,-3.9528
-1.1788,-1.1618,-0.4197,3.9708,-3.3830,-13.1154
-4.7683,-2.3060,-0.3856,-6.9635,-5.3654,-4.8806
-4.9605,-0.7037,0.9486,10.7751,-2.5103,32.2200
-1.2934,-0.0280,-1.3694,-5.7305,-4.5717,30.1598
-0.9041,0.3549,-0.5961,-1.3551,-3.4967,20.3112
0.1311,-0.2958,0.1471,-0.5016,-3.3184,14.6633
0.0727,0.3184,0.0072,3.0921,-1.4114,10.0126
0.3317,-0.0101,-0.1660,0.6428,-2.2206,8.2049
-0.0448,0.1013,0.1026,-0.3891,-2.3858,7.1335
-0.0437,-0.0722,0.1034,0.9098,-2.0159,8.1391
-0.1284,0.0767,0.1428,0.3424,-2.1596,8.0158
-0.0765,0.0930,0.0677,0.6692,-2.0842,8.4216
-0.0973,0.1167,0.0629,0.3903,-2.1991,7.9619
-0.0866,0.1585,0.0394,0.5626,-2.2230,8.1606
-0.1535,0.1980,0.0442,0.7159,-2.3200,8.4252
-0.0482,0.1207,0.0237,0.3831,-2.3439,8.4587
-0.1124,0.1130,0.0589,0.5734,-2.1045,8.4252
-0.0181,0.0144,0.0274,-0.0455,-2.2206,8.4539
-0.0578,0.0813,0.0293,0.6201,-2.1584,8.4671
-0.0224,0.0123,0.0053,0.2514,-2.4541,8.3665
-0.0663,0.0610,0.0485,0.5291,-2.2470,8.1858
-0.0541,0.0298,-0.0120,0.4154,-2.2482,8.1989
-0.0597,0.0218,-0.0011,0.2741,-2.3212,8.4886
-0.0400,0.0397,0.0197,0.4441,-2.3104,8.5078
-0.0003,0.0091,-0.0147,0.1317,-2.2673,7.9057
