Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
0.3523,0.3957,-0.0429,0.5806,0.5794,10.6566
0.3014,1.0597,-0.0029,0.3950,1.4186,8.6275
0.1327,0.4964,0.1244,1.7466,2.2685,7.1347
0.0653,0.4295,-0.0051,0.6620,2.2793,7.3706
-0.1567,0.3920,0.2089,0.3627,2.3487,7.6243
-0.2369,0.3499,0.2718,2.1763,2.7605,8.3893
-0.1527,-0.0400,-0.0887,2.1141,2.1799,8.8514
-0.1330,0.0474,-0.0584,0.3543,1.0870,9.4367
0.2944,-0.4101,0.1641,0.0180,1.0463,11.4910
0.6219,-0.4914,0.5057,2.1596,1.6807,12.7395
1.3153,0.6416,-0.3030,10.6446,0.7051,11.3425
1.0099,-0.3296,-1.4701,11.1965,1.7693,4.5430
0.8388,-0.5955,-3.7294,12.1254,-2.2541,-3.1005
0.1319,-3.9764,-5.7945,-4.3981,-9.5648,-8.9471
-3.6870,-3.7262,-1.6593,-16.3320,-13.9881,-11.9447
