Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
0.0397,-0.0951,0.4303,0.0694,3.0347,4.4257
-0.0453,-0.2164,0.2361,1.1025,3.8235,5.9352
-0.2848,0.1191,0.1180,1.7394,4.4879,6.5206
-0.2174,0.1047,-0.0834,0.8990,3.9840,8.4731
-0.0709,0.2038,-0.2148,-0.9337,3.3603,7.7943
0.0381,0.3848,-0.0597,-3.3136,2.2182,7.3370
-0.0778,1.0174,0.1122,-9.1506,-0.3855,1.7909
-0.9614,1.4504,1.6156,-19.9772,-6.4596,-6.5649
-4.5909,0.5076,5.7886,-28.2504,-18.4964,-13.3561
-7.0759,0.5537,8.7312,13.3513,-34.2922,22.6803
-1.1815,-0.9164,1.5761,39.2254,-15.2487,38.2366
0.7855,0.1761,-1.4466,31.1127,-3.1328,14.4610
0.4295,0.8410,-6.8041,25.4492,-15.3337,4.5538
-0.0037,-0.4788,-8.7314,-4.9596,-23.1519,5.0589
-0.6720,-0.2987,-4.4339,-35.4306,-15.0823,7.9236
-1.1325,0.4016,0.0213,-11.8477,-5.2289,11.5281
-0.4626,0.3365,0.7416,-3.0191,-1.9249,11.6909
-0.1948,0.4104,0.8415,1.9800,-1.7178,11.0636
0.1010,0.2856,0.4250,4.3060,-1.8100,9.7791
0.3698,0.0549,-0.0717,1.4186,-1.6664,10.2268
0.3291,0.0157,0.1871,-0.1257,-1.0822,9.7097
0.2814,0.3741,0.3584,-0.5148,-1.4629,13.8217
1.0621,0.1460,0.6217,3.0394,-1.9130,15.9478
2.0283,0.2577,-0.1466,4.0630,-2.2194,11.5412
2.1317,0.5788,-0.7845,-0.9804,-2.4253,9.6486
2.2617,0.3776,-0.0218,0.5902,0.2370,4.3359
1.2271,0.3515,-0.4170,0.2322,1.1420,2.9532
0.6808,0.2086,0.0893,-1.4664,1.6723,4.2246
0.1737,0.1817,0.3158,-0.2729,2.1488,5.0338
0.1919,0.2062,0.1951,0.9840,2.3607,7.5729
0.1844,0.0149,0.1652,0.6524,2.9305,6.4739
0.0957,0.1069,0.0168,0.6105,3.1687,7.5980
0.0709,0.1823,0.0741,0.9014,3.6871,7.7572
0.1061,0.0424,-0.3035,-0.0754,3.6559,7.6411
0.1172,0.1697,-0.0416,-2.4253,3.0059,5.8371
-0.0613,0.3275,0.1551,-2.6408,2.0506,3.4943
-0.2798,0.7432,-0.1625,-9.9778,-2.0806,-0.0491
-1.9068,1.2433,2.3419,-23.8858,-4.9847,-7.4232
-4.2437,0.5135,6.4521,-8.2552,-14.2503,3.8834
-4.1347,-0.9169,6.8305,13.4913,-18.4401,27.7404
-1.1802,0.1426,3.9141,37.9098,-7.2939,22.1524
0.1617,0.9308,-1.9955,39.2254,-4.6316,13.1466
0.2403,-0.1021,-8.7314,20.1197,-25.7484,1.7178
-1.0789,-0.6691,-8.7314,-20.0993,-29.6175,13.2136
0.3611,0.2305,-3.1245,-31.4155,-14.7076,12.7407
-0.0274,0.5097,0.5159,-9.2967,-1.8304,8.7209
-0.2038,0.1567,0.9491,-0.2550,-0.1592,7.8386
-0.1380,0.1535,0.4898,3.5279,-1.2941,10.9607
0.2246,0.2081,0.0035,2.7174,-1.1241,9.2560
0.0069,0.2926,0.1514,-1.1360,-1.3563,7.9344
-0.2278,0.0845,0.5998,-0.8571,-1.0965,8.0996
-0.3557,-0.0093,0.9859,-1.1875,-0.9984,11.1905
0.1343,0.1061,1.3211,3.5650,-1.8687,17.7889
1.9766,0.4802,0.6861,6.8486,-2.6420,17.6453
3.2594,0.1553,-1.1786,6.1914,-2.5151,12.4882
3.3404,-0.5271,-1.6284,1.3803,-0.6943,2.6576
1.9023,0.3968,-1.4029,-2.8395,1.0427,1.9896
0.8777,0.0695,-0.1295,-3.9708,2.8311,0.5997
0.0685,0.1423,0.3512,-1.5215,3.0742,3.4560
-0.1545,0.0064,0.4884,0.4908,3.1292,5.0446
-0.2425,0.1058,0.3746,0.8332,3.7900,6.2704
-0.3238,0.2585,0.2667,1.2570,3.9289,7.4484
-0.1298,0.1308,0.1210,0.2310,4.2150,7.7704
-0.1404,0.4407,0.2499,-0.4094,3.5973,8.0541
0.1889,0.5915,0.0597,-2.0399,2.3487,7.7871
0.0759,1.5164,0.2273,-6.6822,0.7099,0.4513
-0.9417,0.4690,0.8839,-15.5120,-1.9549,-2.7928
-2.9359,0.4202,4.2090,-18.5587,-11.0073,-5.6790
-4.7430,-1.0339,7.9086,-9.6223,-25.4839,14.9518
-3.9615,0.3008,8.7312,39.2254,-22.5438,28.1606
0.1130,0.5100,-1.1325,39.2254,-5.6886,22.4983
0.4866,1.3813,-4.8112,37.4034,-11.2743,2.3176
-0.1652,-0.5628,-8.7314,24.9955,-34.5507,6.4368
0.4333,-0.8961,-8.7314,-39.2266,-37.5076,18.9250
-0.3499,0.6872,1.1303,-16.2674,-8.5425,10.9511
0.0043,-0.0957,1.3283,-1.8926,-0.6871,4.1623
-0.7176,0.2148,1.4554,5.2744,-0.4010,8.3629
-0.4956,0.4050,0.0442,6.2465,-1.1468,11.5389
0.0717,0.2822,-0.4549,2.0710,-1.3731,9.8653
0.2177,0.2659,-0.3155,-0.3448,-1.9549,11.3222
0.5367,-0.2678,-0.1140,-1.6891,-1.7454,10.0042
0.1673,0.1732,0.7093,-2.5917,-0.5758,11.0085
0.4695,0.6400,1.4775,3.4608,-0.6895,17.8811
2.1301,1.3827,0.1239,9.6295,-3.1963,21.4628
