Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.6654,0.4133,1.2039,-9.3158,2.2661,11.0313
-0.2078,0.1927,1.7541,1.0499,3.8068,10.6039
0.3107,-0.2651,0.6752,0.0634,2.5319,7.7524
-0.2134,-0.8127,1.7062,-2.2122,1.1564,-3.2429
-1.8972,-0.2521,2.5287,6.5314,-0.2478,-2.2865
-2.4578,-0.0461,1.1668,12.8389,0.3364,0.7709
-3.3135,-0.7370,-1.6654,16.4266,-3.8104,12.9957
-1.5431,-1.3334,-3.2836,3.7146,-4.3826,19.5870
-0.3134,-0.7013,-1.9705,-3.4824,-2.4110,14.5137
-0.4722,-1.1237,-0.8998,0.6416,-0.8224,14.1677
0.4093,0.4687,-0.6768,1.4724,-0.1652,12.8497
0.2979,0.7530,-0.1127,2.0039,1.2833,7.2065
-0.3829,0.7727,-0.0293,1.2725,0.9744,6.7445
-0.5007,0.8820,0.4522,1.3084,-0.2993,9.9479
0.0290,0.5308,0.6105,2.3906,-0.5938,8.3234
-0.1708,-0.0552,0.4780,3.7397,-0.1341,6.2046
-0.6688,0.9332,0.1029,3.9588,-1.0092,5.5426
-0.8410,0.0879,-0.4557,4.3191,-2.4481,8.5425
-0.3941,-0.4567,-0.8793,-5.3103,-3.0358,10.7775
-1.2425,-0.1788,0.6155,-23.2800,-3.0550,6.0035
-1.4194,1.0104,7.4524,-24.7525,-16.2052,35.4438
4.5994,-2.0232,7.8961,37.5818,-29.2308,39.2254
7.1351,-2.2212,-0.5044,39.2254,-20.9983,9.5912
5.4233,-2.0374,-6.6706,30.5428,-29.3721,-9.0621
2.9306,-4.2746,-8.7314,-1.2917,-27.1874,-16.9689
-1.2796,-4.7444,-4.9655,-23.8295,-16.1130,-13.7798
-4.2482,-4.5906,-1.0491,-22.9353,-17.0467,-3.6619
-6.6101,-1.7877,2.9311,-29.3146,-20.1592,15.2966
-4.4038,-0.1146,7.2944,-19.9652,-23.9300,39.2254
1.9087,-0.0874,8.7312,15.3923,-35.3612,39.2254
4.7566,-0.4727,4.2807,39.2254,-17.1545,16.4027
3.9495,-0.1815,-3.5229,39.2254,-12.6162,-1.6388
1.9295,-1.1397,-7.2169,-2.4768,-9.4846,-11.2946
-0.3171,-0.2955,-2.8472,-19.6013,-3.7613,6.5254
0.1396,-0.2475,-0.5500,-17.3149,-1.0379,7.4304
-0.2766,0.2044,1.7565,-9.6941,2.7964,4.1946
-0.6534,0.3296,2.2388,2.5055,2.0734,8.5964
0.3754,0.2534,1.8639,-2.1883,0.0204,8.4791
-0.7280,-0.4218,2.6779,6.8738,0.8763,-1.9345
-2.0030,-0.0677,1.5370,6.2692,0.2155,0.4872
-2.5578,-0.3118,0.1588,10.2484,0.5866,7.5417
-2.0518,-0.8324,-0.7064,6.5122,0.3005,11.3964
-1.3520,-0.6198,-1.8564,6.4979,-1.8639,17.9745
